label,model,n_days,total_return,ann_return,ann_vol,sharpe_naive,sortino_naive,calmar,max_drawdown,n_rotations,dsr_dsr,dsr_sr_hat_daily,dsr_sr0_benchmark,dsr_n_trials,dsr_T,dsr_skew,dsr_kurtosis
hide,tax_only,3328,40.787800100514296,0.5058765979440469,0.43425232509823203,1.16493699332436,1.7307454329298717,0.8747678600475255,-0.5782981074734079,34,,,,,,,
hide,tax_plus_spread,3328,14.551085216903408,0.351160460616021,0.4370971728928059,0.8033922029098548,1.1794248998122552,0.594698312953211,-0.5904850458919146,34,0.8981869926656472,0.04752290914980765,0.025395204467490575,8.0,3327.0,-0.12157721467000039,4.3037756260737074
