,spread,z,beta,mu,sigma_eq,half_life,fit_end_date
2017-06-14 00:00:00+00:00,-0.0604473535247001,-1.2434973827155853,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-15 00:00:00+00:00,-0.04271815780878807,-0.8766745066726234,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-16 00:00:00+00:00,-0.024410741822290305,-0.4978880635259245,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-17 00:00:00+00:00,-0.012369021019273951,-0.24874090940519994,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-18 00:00:00+00:00,-0.029463454378573672,-0.6024303440339326,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-19 00:00:00+00:00,-0.07207539151981912,-1.484085303817847,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-20 00:00:00+00:00,-0.08467750295858956,-1.7448271240480082,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-21 00:00:00+00:00,-0.05644446812205306,-1.1606763704487104,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-22 00:00:00+00:00,-0.022685826930620934,-0.46219900849881984,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-23 00:00:00+00:00,-0.027575183574787943,-0.5633614015905385,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-24 00:00:00+00:00,-0.03921512888183187,-0.8041956888831352,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-25 00:00:00+00:00,-0.06738600584852783,-1.387060375762376,0.8448137728547686,-0.00034693473891274324,0.04833176138621083,3.8824895648273916,2017-05-26 00:00:00+00:00
2017-06-26 00:00:00+00:00,-0.0818121974304189,-1.6683719733688678,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-06-27 00:00:00+00:00,-0.08748263423352398,-1.7842360995437436,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-06-28 00:00:00+00:00,-0.05756345961353038,-1.172897124507319,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-06-29 00:00:00+00:00,-0.03873172411276293,-0.7881079708819747,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-06-30 00:00:00+00:00,-0.03235924501377774,-0.6578990032117469,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-01 00:00:00+00:00,-0.06823238850946023,-1.3908955198111679,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-02 00:00:00+00:00,-0.09247600011945334,-1.8862656248049774,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-03 00:00:00+00:00,-0.07321131345267506,-1.492629973058224,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-04 00:00:00+00:00,-0.034620882992399515,-0.7041110883148614,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-05 00:00:00+00:00,0.0005203623760161591,0.013930542107473232,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-06 00:00:00+00:00,-0.0071300614837630505,-0.14239069136352647,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-07 00:00:00+00:00,-0.023748653314048518,-0.4819586448620241,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-08 00:00:00+00:00,-0.049838314734427236,-1.0150491152496421,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-09 00:00:00+00:00,-0.08468504606459515,-1.7270729356032488,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-10 00:00:00+00:00,-0.08468504606459515,-1.7270729356032488,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-11 00:00:00+00:00,-0.08468504606459515,-1.7270729356032488,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-14 00:00:00+00:00,-0.060762781478636896,-1.238268919507266,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-15 00:00:00+00:00,-0.039560573828033796,-0.8050438704122482,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-16 00:00:00+00:00,-0.06863116758199261,-1.3990437789982715,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-17 00:00:00+00:00,-0.05019042106712046,-1.0222437095947905,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-18 00:00:00+00:00,-0.04830242297228615,-0.9836662142318192,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-19 00:00:00+00:00,-0.07911342685526535,-1.6132279509074223,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-20 00:00:00+00:00,-0.0730720183097322,-1.4897837531676077,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-21 00:00:00+00:00,-0.03569741376455404,-0.7261078588542573,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-22 00:00:00+00:00,-0.037683365134273394,-0.7666868350545264,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-23 00:00:00+00:00,-0.01662995593644112,-0.3365021871323115,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-24 00:00:00+00:00,-0.02852892428594167,-0.579633998325841,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-25 00:00:00+00:00,-0.059988301883511674,-1.2224439655142478,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-26 00:00:00+00:00,-0.08180734927815081,-1.6682729109957897,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-27 00:00:00+00:00,-0.07515151893073568,-1.5322742227202786,0.8379769631745395,-0.0001614039416635411,0.048940401056894775,3.9937139721030896,2017-06-25 00:00:00+00:00
2017-07-28 00:00:00+00:00,-0.06587952763991645,-1.3439636764036367,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-07-29 00:00:00+00:00,-0.008402486641328366,-0.1525672471776786,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-07-30 00:00:00+00:00,0.0031133438470352104,0.08613535624522228,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-07-31 00:00:00+00:00,-0.010309676485105612,-0.19209988717193371,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-01 00:00:00+00:00,-0.03156334861129029,-0.6326505599126846,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-02 00:00:00+00:00,-0.061463233794492034,-1.2524217906969515,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-03 00:00:00+00:00,-0.013815686765844326,-0.26477321997979714,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-04 00:00:00+00:00,0.021782632094002885,0.4731163658308379,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-05 00:00:00+00:00,-0.04174266489346401,-0.8436496103133715,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-06 00:00:00+00:00,-0.0763695356711187,-1.5614028119922798,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-07 00:00:00+00:00,-0.08319550074151838,-1.7028928794975826,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-08 00:00:00+00:00,-0.08319550074151838,-1.7028928794975826,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-09 00:00:00+00:00,-0.08319550074151838,-1.7028928794975826,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-10 00:00:00+00:00,-0.1250090652588094,-2.5696134098800267,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-11 00:00:00+00:00,-0.08402839158308861,-1.7201572194382235,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-12 00:00:00+00:00,-0.056640565848840474,-1.15245649551182,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-13 00:00:00+00:00,-0.043482481271329476,-0.8797128972203763,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-14 00:00:00+00:00,-0.06918908628414044,-1.4125649175694655,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-15 00:00:00+00:00,-0.07485157735221382,-1.52993824649905,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-16 00:00:00+00:00,-0.05934291271836578,-1.2084713208220075,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-17 00:00:00+00:00,-0.06692044312191836,-1.3655399956928214,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-18 00:00:00+00:00,-0.06741119870956602,-1.3757124827343945,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-19 00:00:00+00:00,-0.10342743289352452,-2.1222647069866505,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-20 00:00:00+00:00,-0.10300214381226791,-2.1134492237259455,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-21 00:00:00+00:00,-0.10196231678252943,-2.0918954661086477,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-22 00:00:00+00:00,-0.11733017036871551,-2.4104436301990573,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-23 00:00:00+00:00,-0.11733017036871551,-2.4104436301990573,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-24 00:00:00+00:00,-0.09416930839875359,-1.9303603174640513,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-25 00:00:00+00:00,-0.06290204591225645,-1.2822457967635421,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-26 00:00:00+00:00,-0.023652098919818343,-0.4686644800905488,0.8221562288367074,-0.001042120514689572,0.048243422246892674,3.9809925338079886,2017-07-27 00:00:00+00:00
2017-08-27 00:00:00+00:00,-0.02919504471215628,-0.5757532966194845,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-08-28 00:00:00+00:00,-0.02738530262146366,-0.5391022011697477,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-08-29 00:00:00+00:00,-0.025456955685990934,-0.5000491073859982,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-08-30 00:00:00+00:00,-0.009520349540506956,-0.17729921059852272,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-08-31 00:00:00+00:00,-0.025456955685990934,-0.5000491073859982,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-01 00:00:00+00:00,-0.033871385626141226,-0.6704590660633369,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-02 00:00:00+00:00,-0.0496910601357623,-0.9908408505274342,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-03 00:00:00+00:00,-0.0496910601357623,-0.9908408505274342,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-04 00:00:00+00:00,-0.08172962859805288,-1.6396894554327495,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-05 00:00:00+00:00,-0.0807510306953576,-1.6198707833009265,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-06 00:00:00+00:00,-0.06417673512147015,-1.2842063302195437,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-07 00:00:00+00:00,-0.08022778399584407,-1.6092739337132096,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-08 00:00:00+00:00,-0.10339744827475084,-2.078508517686202,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-09 00:00:00+00:00,-0.11997174384863829,-2.414172970767585,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-10 00:00:00+00:00,-0.1040983946923486,-2.092704161468071,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-11 00:00:00+00:00,-0.08800992443789912,-1.766878696077915,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-12 00:00:00+00:00,-0.09542927862557438,-1.9171362714011577,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-13 00:00:00+00:00,-0.07910966917831086,-1.5866297497093491,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-14 00:00:00+00:00,-0.07060804152034539,-1.4144538532803939,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-15 00:00:00+00:00,-0.011100621070176508,-0.20930304306077904,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-16 00:00:00+00:00,0.014853280381521117,0.31631821772073515,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-17 00:00:00+00:00,-0.01888276151223156,-0.3669078054254845,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-18 00:00:00+00:00,-0.05246659758824723,-1.0470513396454786,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-19 00:00:00+00:00,-0.05246659758824723,-1.0470513396454786,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-20 00:00:00+00:00,-0.08701484868542408,-1.7467263127238188,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-21 00:00:00+00:00,-0.04549265289481497,-0.9058142462857575,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-22 00:00:00+00:00,-0.03569214545743993,-0.7073332940050848,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-23 00:00:00+00:00,-0.07656414916730814,-1.535077599061867,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-24 00:00:00+00:00,-0.11003117403238605,-2.212855459817284,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-25 00:00:00+00:00,-0.1347145770373528,-2.712746446611495,0.8203997272937132,-0.000765745070177894,0.049377571624687235,4.1311426857860285,2017-08-26 00:00:00+00:00
2017-09-26 00:00:00+00:00,-0.09923748224888751,-1.911954103779242,0.8391258394377582,-0.001272927625386269,0.05123792167911392,4.603797985111161,2017-09-25 00:00:00+00:00
2017-09-27 00:00:00+00:00,-0.09998555106786267,-1.9265540093659688,0.8391258394377582,-0.001272927625386269,0.05123792167911392,4.603797985111161,2017-09-25 00:00:00+00:00
