,raw_price,raw_volume,proc_price,proc_volume
2018-11-16 00:00:00+00:00,138.0,123.0,272.0,
2018-11-17 00:00:00+00:00,139.0,153.0,263.0,
2018-11-18 00:00:00+00:00,139.0,126.0,258.0,
2018-11-19 00:00:00+00:00,137.0,146.0,253.0,
2018-11-20 00:00:00+00:00,137.0,135.0,250.0,
2018-11-21 00:00:00+00:00,136.0,145.0,249.0,
2018-11-22 00:00:00+00:00,135.0,147.0,254.0,
2018-11-23 00:00:00+00:00,131.0,149.0,256.0,
2018-11-24 00:00:00+00:00,131.0,139.0,257.0,
2018-11-25 00:00:00+00:00,131.0,152.0,254.0,
2018-11-26 00:00:00+00:00,130.0,137.0,252.0,
2018-11-27 00:00:00+00:00,131.0,137.0,251.0,
2018-11-28 00:00:00+00:00,134.0,113.0,248.0,
2018-11-29 00:00:00+00:00,139.0,136.0,245.0,
2018-11-30 00:00:00+00:00,145.0,137.0,244.0,
2018-12-01 00:00:00+00:00,145.0,137.0,244.0,
2018-12-02 00:00:00+00:00,155.0,132.0,252.0,
2018-12-03 00:00:00+00:00,150.0,129.0,258.0,
2018-12-04 00:00:00+00:00,149.0,125.0,264.0,
2018-12-05 00:00:00+00:00,147.0,127.0,264.0,
2018-12-06 00:00:00+00:00,147.0,125.0,262.0,
2018-12-07 00:00:00+00:00,147.0,125.0,262.0,
2018-12-08 00:00:00+00:00,158.0,137.0,255.0,
2018-12-09 00:00:00+00:00,158.0,137.0,255.0,
2018-12-10 00:00:00+00:00,162.0,151.0,248.0,2008107.0
2018-12-11 00:00:00+00:00,159.0,163.0,247.0,1200161.0
2018-12-12 00:00:00+00:00,158.0,153.0,246.0,1784258.0
2018-12-13 00:00:00+00:00,156.0,147.0,246.0,1822272.0
2018-12-14 00:00:00+00:00,154.0,150.0,245.0,1323872.0
2018-12-15 00:00:00+00:00,151.0,161.0,249.0,1574132.0
2018-12-16 00:00:00+00:00,149.0,147.0,251.0,257385.0
2018-12-17 00:00:00+00:00,146.0,138.0,254.0,1023242.0
2018-12-18 00:00:00+00:00,146.0,124.0,253.0,2082243.0
2018-12-19 00:00:00+00:00,144.0,137.0,252.0,1517122.0
2018-12-20 00:00:00+00:00,143.0,134.0,251.0,1442312.0
2018-12-21 00:00:00+00:00,142.0,130.0,249.0,1695245.0
2018-12-22 00:00:00+00:00,144.0,134.0,247.0,1268661.0
2018-12-23 00:00:00+00:00,146.0,132.0,248.0,2443354.0
2018-12-24 00:00:00+00:00,145.0,148.0,246.0,2071805.0
2018-12-25 00:00:00+00:00,142.0,16215077.0,245.0,1143340.0
2018-12-26 00:00:00+00:00,140.0,16092508.0,246.0,1160643.0
2018-12-27 00:00:00+00:00,139.0,42480171.0,245.0,2990017.0
2018-12-28 00:00:00+00:00,139.0,14472961.0,243.0,1102495.0
2018-12-29 00:00:00+00:00,138.0,41863682.0,238.0,3340864.0
2018-12-30 00:00:00+00:00,138.0,17980259.0,228.0,1516179.0
2018-12-31 00:00:00+00:00,138.0,28777645.0,216.0,2334283.0
2019-01-01 00:00:00+00:00,136.0,10764516.0,209.0,1490549.0
2019-01-02 00:00:00+00:00,134.0,21108043.0,207.0,2219737.0
2019-01-03 00:00:00+00:00,127.0,16564097.0,214.0,1761456.0
2019-01-04 00:00:00+00:00,120.0,17412947.0,223.0,1368857.0
2019-01-05 00:00:00+00:00,116.0,29520505.0,231.0,2523871.0
2019-01-06 00:00:00+00:00,119.0,6110760.0,236.0,554904.0
2019-01-07 00:00:00+00:00,125.0,9949864.0,242.0,892047.0
2019-01-08 00:00:00+00:00,125.0,9949864.0,242.0,892047.0
2019-01-09 00:00:00+00:00,138.0,19812681.0,247.0,1457466.0
2019-01-10 00:00:00+00:00,138.0,19812681.0,247.0,1457466.0
2019-01-11 00:00:00+00:00,152.0,14472240.0,250.0,977538.0
2019-01-12 00:00:00+00:00,160.0,30242348.0,251.0,1891188.0
2019-01-13 00:00:00+00:00,160.0,9220980.0,255.0,612225.0
2019-01-14 00:00:00+00:00,152.0,26172817.0,261.0,1675453.0
2019-01-15 00:00:00+00:00,149.0,27754123.0,260.0,1775245.0
2019-01-16 00:00:00+00:00,152.0,22001741.0,254.0,1782338.0
2019-01-17 00:00:00+00:00,158.0,24218543.0,247.0,1911895.0
2019-01-18 00:00:00+00:00,154.0,24051229.0,238.0,1762524.0
2019-01-19 00:00:00+00:00,151.0,30118368.0,232.0,2211145.0
2019-01-20 00:00:00+00:00,147.0,2611768.0,234.0,201601.0
2019-01-21 00:00:00+00:00,145.0,13416178.0,237.0,996636.0
2019-01-22 00:00:00+00:00,140.0,32355107.0,239.0,1838951.0
2019-01-23 00:00:00+00:00,133.0,651523.0,239.0,56200.0
2019-01-24 00:00:00+00:00,130.0,19423025.0,244.0,1235864.0
2019-01-25 00:00:00+00:00,131.0,28036180.0,250.0,1747187.0
2019-01-26 00:00:00+00:00,136.0,23006787.0,247.0,1589712.0
2019-01-27 00:00:00+00:00,143.0,24523950.0,246.0,1800642.0
2019-01-28 00:00:00+00:00,147.0,14826204.0,243.0,935220.0
2019-01-29 00:00:00+00:00,145.0,31063515.0,245.0,2123494.0
2019-01-30 00:00:00+00:00,148.0,23113979.0,243.0,1981149.0
2019-01-31 00:00:00+00:00,147.0,12603932.0,237.0,1184375.0
2019-02-01 00:00:00+00:00,145.0,37552973.0,231.0,2968813.0
2019-02-02 00:00:00+00:00,142.0,17126808.0,223.0,1341631.0
2019-02-03 00:00:00+00:00,139.0,8565418.0,223.0,550277.0
2019-02-04 00:00:00+00:00,136.0,11184864.0,227.0,806500.0
2019-02-05 00:00:00+00:00,135.0,37102269.0,228.0,2547357.0
2019-02-06 00:00:00+00:00,131.0,11445525.0,225.0,1006810.0
2019-02-07 00:00:00+00:00,124.0,34672671.0,218.0,2577524.0
2019-02-08 00:00:00+00:00,117.0,20695543.0,210.0,1553616.0
2019-02-09 00:00:00+00:00,111.0,21326809.0,199.0,1683532.0
2019-02-10 00:00:00+00:00,105.0,1590431.0,194.0,107121.0
2019-02-11 00:00:00+00:00,99.0,27978291.0,188.0,2063244.0
2019-02-12 00:00:00+00:00,95.0,19967768.0,186.0,1607987.0
2019-02-13 00:00:00+00:00,93.0,9504288.0,187.0,743661.0
2019-02-14 00:00:00+00:00,93.0,11504844.0,183.0,943914.0
2019-02-15 00:00:00+00:00,96.0,38201178.0,179.0,2317543.0
2019-02-16 00:00:00+00:00,97.0,22151892.0,185.0,1567131.0
2019-02-17 00:00:00+00:00,94.0,19268695.0,183.0,1492270.0
2019-02-18 00:00:00+00:00,91.0,19811363.0,181.0,1731719.0
2019-02-19 00:00:00+00:00,91.0,18135843.0,187.0,1414732.0
2019-02-20 00:00:00+00:00,92.0,21032034.0,195.0,1476016.0
2019-02-21 00:00:00+00:00,93.0,20336222.0,197.0,1366262.0
2019-02-22 00:00:00+00:00,94.0,16777764.0,191.0,1266820.0
2019-02-23 00:00:00+00:00,96.0,27063471.0,184.0,1978173.0
2019-02-24 00:00:00+00:00,92.0,28647467.0,177.0,1819866.0
2019-02-25 00:00:00+00:00,89.0,26169780.0,175.0,2121072.0
2019-02-26 00:00:00+00:00,85.0,20322495.0,174.0,1684543.0
2019-02-27 00:00:00+00:00,83.0,17628454.0,176.0,1182372.0
2019-02-28 00:00:00+00:00,85.0,13749116.0,177.0,990427.0
2019-03-01 00:00:00+00:00,88.0,18413113.0,175.0,1331563.0
2019-03-02 00:00:00+00:00,93.0,21018272.0,174.0,1642295.0
2019-03-03 00:00:00+00:00,98.0,22343535.0,175.0,1721080.0
2019-03-04 00:00:00+00:00,97.0,20628841.0,173.0,1520529.0
2019-03-05 00:00:00+00:00,95.0,21964431.0,175.0,1841454.0
2019-03-06 00:00:00+00:00,92.0,5468484.0,179.0,424587.0
2019-03-07 00:00:00+00:00,94.0,20286957.0,183.0,1445054.0
2019-03-08 00:00:00+00:00,98.0,8489025.0,185.0,689598.0
2019-03-09 00:00:00+00:00,102.0,21638617.0,189.0,1432227.0
2019-03-10 00:00:00+00:00,102.0,27244886.0,191.0,1751903.0
2019-03-11 00:00:00+00:00,101.0,20312393.0,188.0,1540361.0
2019-03-12 00:00:00+00:00,99.0,32071706.0,191.0,2037426.0
2019-03-13 00:00:00+00:00,103.0,12056647.0,191.0,790296.0
2019-03-14 00:00:00+00:00,108.0,27586053.0,185.0,1798232.0
2019-03-15 00:00:00+00:00,111.0,14605743.0,179.0,1050637.0
2019-03-16 00:00:00+00:00,115.0,20951619.0,173.0,1541039.0
2019-03-17 00:00:00+00:00,111.0,9198496.0,169.0,652740.0
2019-03-18 00:00:00+00:00,105.0,10471144.0,173.0,776249.0
2019-03-19 00:00:00+00:00,104.0,16289993.0,180.0,1397502.0
2019-03-20 00:00:00+00:00,101.0,1371499.0,182.0,86703.0
2019-03-21 00:00:00+00:00,98.0,27858105.0,179.0,1714906.0
2019-03-22 00:00:00+00:00,100.0,14198549.0,179.0,927439.0
2019-03-23 00:00:00+00:00,105.0,36440476.0,179.0,2306583.0
2019-03-24 00:00:00+00:00,108.0,4861952.0,177.0,361367.0
2019-03-25 00:00:00+00:00,107.0,12190736.0,177.0,785645.0
2019-03-26 00:00:00+00:00,104.0,21782626.0,177.0,1540735.0
2019-03-27 00:00:00+00:00,101.0,8417418.0,183.0,537777.0
2019-03-28 00:00:00+00:00,100.0,13730818.0,192.0,1053838.0
2019-03-29 00:00:00+00:00,96.0,29810067.0,189.0,1849441.0
2019-03-30 00:00:00+00:00,96.0,9157325.0,186.0,549949.0
2019-03-31 00:00:00+00:00,100.0,18698259.0,182.0,1398939.0
2019-04-01 00:00:00+00:00,97.0,1893067.0,178.0,99310.0
2019-04-02 00:00:00+00:00,98.0,15283224.0,175.0,1020749.0
2019-04-03 00:00:00+00:00,102.0,4091451.0,174.0,293653.0
2019-04-04 00:00:00+00:00,104.0,20736662.0,175.0,1288150.0
2019-04-05 00:00:00+00:00,104.0,22581410.0,174.0,1071961.0
2019-04-06 00:00:00+00:00,107.0,11538051.0,179.0,766716.0
2019-04-07 00:00:00+00:00,110.0,23738681.0,179.0,1400731.0
2019-04-08 00:00:00+00:00,106.0,15847275.0,176.0,1061475.0
2019-04-09 00:00:00+00:00,101.0,15802767.0,175.0,1074069.0
2019-04-10 00:00:00+00:00,99.0,15183453.0,174.0,855766.0
2019-04-11 00:00:00+00:00,98.0,17213507.0,174.0,968561.0
2019-04-12 00:00:00+00:00,98.0,32760927.0,172.0,1688761.0
2019-04-13 00:00:00+00:00,101.0,27818523.0,172.0,1820741.0
2019-04-14 00:00:00+00:00,103.0,6633884.0,169.0,547468.0
2019-04-15 00:00:00+00:00,103.0,14639854.0,166.0,1065712.0
2019-04-16 00:00:00+00:00,97.0,6724274.0,161.0,341973.0
2019-04-17 00:00:00+00:00,93.0,1864778.0,155.0,186572.0
2019-04-18 00:00:00+00:00,93.0,27110588.0,151.0,1574641.0
2019-04-19 00:00:00+00:00,91.0,20209117.0,154.0,1017813.0
2019-04-20 00:00:00+00:00,91.0,33369559.0,154.0,1586141.0
2019-04-21 00:00:00+00:00,93.0,13063413.0,152.0,892662.0
2019-04-22 00:00:00+00:00,96.0,2156632.0,155.0,67961.0
2019-04-23 00:00:00+00:00,95.0,30497883.0,158.0,1768957.0
2019-04-24 00:00:00+00:00,96.0,17057122.0,155.0,1203773.0
2019-04-25 00:00:00+00:00,95.0,27161486.0,151.0,1362939.0
2019-04-26 00:00:00+00:00,96.0,28893609.0,150.0,1425960.0
2019-04-27 00:00:00+00:00,97.0,17113957.0,152.0,882937.0
2019-04-28 00:00:00+00:00,97.0,292945.0,153.0,25696.0
2019-04-29 00:00:00+00:00,94.0,16406094.0,155.0,1242128.0
2019-04-30 00:00:00+00:00,91.0,26513825.0,156.0,2002163.0
2019-05-01 00:00:00+00:00,87.0,14562829.0,155.0,1039934.0
2019-05-02 00:00:00+00:00,84.0,13926820.0,154.0,1099461.0
2019-05-03 00:00:00+00:00,84.0,25345690.0,152.0,1820552.0
2019-05-04 00:00:00+00:00,84.0,22939154.0,151.0,1926222.0
2019-05-05 00:00:00+00:00,85.0,14788217.0,149.0,1296741.0
2019-05-06 00:00:00+00:00,83.0,1551661.0,150.0,109646.0
2019-05-07 00:00:00+00:00,83.0,26250026.0,149.0,1983590.0
2019-05-08 00:00:00+00:00,85.0,16592762.0,148.0,1418909.0
2019-05-09 00:00:00+00:00,88.0,13516326.0,147.0,1224871.0
2019-05-10 00:00:00+00:00,90.0,22681582.0,146.0,1633079.0
2019-05-11 00:00:00+00:00,92.0,17385986.0,146.0,1309111.0
2019-05-12 00:00:00+00:00,91.0,24353134.0,147.0,1924522.0
2019-05-13 00:00:00+00:00,91.0,20307326.0,146.0,1979052.0
2019-05-14 00:00:00+00:00,89.0,21809760.0,146.0,1836063.0
2019-05-15 00:00:00+00:00,85.0,554377.0,145.0,48008.0
2019-05-16 00:00:00+00:00,83.0,20226261.0,145.0,1372715.0
2019-05-17 00:00:00+00:00,83.0,11792128.0,146.0,905763.0
2019-05-18 00:00:00+00:00,83.0,35368379.0,145.0,2415823.0
2019-05-19 00:00:00+00:00,84.0,592686.0,143.0,38365.0
2019-05-20 00:00:00+00:00,86.0,21971843.0,138.0,2218029.0
2019-05-21 00:00:00+00:00,86.0,10803457.0,135.0,1199055.0
2019-05-22 00:00:00+00:00,84.0,14912602.0,131.0,1745645.0
2019-05-23 00:00:00+00:00,83.0,16214648.0,128.0,1733383.0
2019-05-24 00:00:00+00:00,81.0,16158549.0,129.0,1736068.0
2019-05-25 00:00:00+00:00,80.0,23642705.0,127.0,1827257.0
2019-05-26 00:00:00+00:00,81.0,15076364.0,126.0,1230938.0
2019-05-27 00:00:00+00:00,84.0,1505454.0,128.0,166190.0
2019-05-28 00:00:00+00:00,84.0,18918956.0,127.0,1881429.0
2019-05-29 00:00:00+00:00,81.0,5925780.0,125.0,717115.0
2019-05-30 00:00:00+00:00,81.0,18553484.0,124.0,1405138.0
2019-05-31 00:00:00+00:00,82.0,17873437.0,123.0,1131974.0
2019-06-01 00:00:00+00:00,84.0,21712538.0,125.0,1145749.0
2019-06-02 00:00:00+00:00,86.0,18560085.0,125.0,1468700.0
2019-06-03 00:00:00+00:00,84.0,13851175.0,125.0,1134706.0
2019-06-04 00:00:00+00:00,81.0,22524130.0,130.0,1914483.0
2019-06-05 00:00:00+00:00,80.0,2163072.0,133.0,153231.0
2019-06-06 00:00:00+00:00,81.0,15484157.0,135.0,1388215.0
2019-06-07 00:00:00+00:00,79.0,20902205.0,136.0,1420012.0
2019-06-08 00:00:00+00:00,75.0,25679561.0,135.0,1948063.0
2019-06-09 00:00:00+00:00,77.0,3064141.0,137.0,422693.0
2019-06-10 00:00:00+00:00,78.0,5221436.0,133.0,663153.0
2019-06-11 00:00:00+00:00,81.0,21405520.0,130.0,2981042.0
2019-06-12 00:00:00+00:00,80.0,14364084.0,128.0,1888738.0
2019-06-13 00:00:00+00:00,81.0,19652115.0,125.0,2394894.0
2019-06-14 00:00:00+00:00,81.0,22359379.0,121.0,2150364.0
2019-06-15 00:00:00+00:00,80.0,13757299.0,117.0,1091118.0
2019-06-16 00:00:00+00:00,83.0,1207235.0,117.0,177616.0
2019-06-17 00:00:00+00:00,84.0,17149358.0,118.0,1419237.0
2019-06-18 00:00:00+00:00,83.0,11853124.0,120.0,1057709.0
2019-06-19 00:00:00+00:00,81.0,16886525.0,120.0,1251425.0
2019-06-20 00:00:00+00:00,81.0,23076065.0,124.0,1874624.0
2019-06-21 00:00:00+00:00,82.0,13828579.0,128.0,1002203.0
2019-06-22 00:00:00+00:00,84.0,14072866.0,132.0,859758.0
2019-06-23 00:00:00+00:00,80.0,92257.0,132.0,1432.0
2019-06-24 00:00:00+00:00,80.0,12728130.0,133.0,1031804.0
2019-06-25 00:00:00+00:00,80.0,16518933.0,133.0,1105175.0
2019-06-26 00:00:00+00:00,79.0,14905739.0,132.0,1047351.0
2019-06-27 00:00:00+00:00,80.0,20308166.0,132.0,1550011.0
2019-06-28 00:00:00+00:00,81.0,9376030.0,136.0,665381.0
2019-06-29 00:00:00+00:00,84.0,26436749.0,134.0,1401311.0
2019-06-30 00:00:00+00:00,86.0,4043100.0,128.0,350071.0
2019-07-01 00:00:00+00:00,86.0,7639911.0,121.0,858204.0
2019-07-02 00:00:00+00:00,83.0,16731562.0,116.0,2113203.0
2019-07-03 00:00:00+00:00,81.0,16143274.0,117.0,1374431.0
2019-07-04 00:00:00+00:00,81.0,11867008.0,121.0,917476.0
2019-07-05 00:00:00+00:00,81.0,19390489.0,121.0,1367248.0
2019-07-06 00:00:00+00:00,83.0,16781382.0,120.0,1022737.0
2019-07-07 00:00:00+00:00,84.0,15908605.0,124.0,1182498.0
2019-07-08 00:00:00+00:00,85.0,11013000.0,127.0,850857.0
2019-07-09 00:00:00+00:00,85.0,20603978.0,133.0,1858837.0
2019-07-10 00:00:00+00:00,84.0,986651.0,135.0,56448.0
2019-07-11 00:00:00+00:00,86.0,13339651.0,131.0,900659.0
2019-07-12 00:00:00+00:00,89.0,23299248.0,130.0,1604910.0
2019-07-13 00:00:00+00:00,94.0,8542827.0,132.0,563718.0
2019-07-14 00:00:00+00:00,99.0,8192219.0,138.0,438638.0
2019-07-15 00:00:00+00:00,102.0,9150817.0,143.0,683516.0
2019-07-16 00:00:00+00:00,106.0,13323200.0,145.0,1017968.0
2019-07-17 00:00:00+00:00,107.0,5346486.0,144.0,393572.0
2019-07-18 00:00:00+00:00,107.0,15354763.0,146.0,1087891.0
2019-07-19 00:00:00+00:00,108.0,17024831.0,144.0,948211.0
2019-07-20 00:00:00+00:00,108.0,14006964.0,142.0,954904.0
2019-07-21 00:00:00+00:00,106.0,1810144.0,146.0,139267.0
2019-07-22 00:00:00+00:00,103.0,13700149.0,149.0,1212134.0
2019-07-23 00:00:00+00:00,99.0,16091325.0,152.0,1096817.0
2019-07-24 00:00:00+00:00,95.0,218266.0,154.0,27361.0
2019-07-25 00:00:00+00:00,95.0,9222260.0,152.0,1083832.0
2019-07-26 00:00:00+00:00,93.0,13666465.0,148.0,1266661.0
2019-07-27 00:00:00+00:00,91.0,21339507.0,140.0,1846016.0
2019-07-28 00:00:00+00:00,91.0,16498600.0,133.0,1983983.0
2019-07-29 00:00:00+00:00,93.0,8977909.0,126.0,1339919.0
2019-07-30 00:00:00+00:00,89.0,16163664.0,119.0,2201146.0
2019-07-31 00:00:00+00:00,84.0,3918503.0,115.0,316856.0
2019-08-01 00:00:00+00:00,79.0,17026602.0,118.0,1146452.0
2019-08-02 00:00:00+00:00,82.0,14468011.0,119.0,1217179.0
2019-08-03 00:00:00+00:00,83.0,21661021.0,120.0,1786141.0
2019-08-04 00:00:00+00:00,81.0,2605803.0,122.0,272927.0
2019-08-05 00:00:00+00:00,82.0,17535325.0,122.0,1654526.0
2019-08-06 00:00:00+00:00,81.0,13553409.0,123.0,1176956.0
2019-08-07 00:00:00+00:00,82.0,6958487.0,122.0,664067.0
2019-08-08 00:00:00+00:00,82.0,12795065.0,119.0,1071991.0
2019-08-09 00:00:00+00:00,85.0,11666214.0,118.0,874637.0
2019-08-10 00:00:00+00:00,90.0,24194397.0,120.0,1756090.0
2019-08-11 00:00:00+00:00,88.0,10310249.0,121.0,790261.0
2019-08-12 00:00:00+00:00,87.0,11683326.0,121.0,1325425.0
2019-08-13 00:00:00+00:00,88.0,10619867.0,124.0,1072757.0
2019-08-14 00:00:00+00:00,85.0,12869790.0,122.0,1023520.0
2019-08-15 00:00:00+00:00,83.0,13952189.0,120.0,1104054.0
2019-08-16 00:00:00+00:00,83.0,28704591.0,119.0,1761108.0
2019-08-17 00:00:00+00:00,87.0,8773895.0,122.0,431253.0
2019-08-18 00:00:00+00:00,90.0,20002286.0,125.0,1567615.0
2019-08-19 00:00:00+00:00,90.0,13187217.0,123.0,1174537.0
2019-08-20 00:00:00+00:00,88.0,10556492.0,126.0,821280.0
2019-08-21 00:00:00+00:00,87.0,12605402.0,131.0,1368066.0
2019-08-22 00:00:00+00:00,87.0,20331426.0,128.0,1489706.0
2019-08-23 00:00:00+00:00,89.0,12563123.0,132.0,714347.0
2019-08-24 00:00:00+00:00,93.0,25137211.0,131.0,1608221.0
2019-08-25 00:00:00+00:00,94.0,7597696.0,129.0,638233.0
2019-08-26 00:00:00+00:00,92.0,14610413.0,127.0,1064237.0
2019-08-27 00:00:00+00:00,87.0,10709984.0,125.0,760666.0
2019-08-28 00:00:00+00:00,82.0,14562895.0,124.0,1341860.0
2019-08-29 00:00:00+00:00,79.0,11510717.0,125.0,836239.0
2019-08-30 00:00:00+00:00,79.0,20996382.0,124.0,1398100.0
2019-08-31 00:00:00+00:00,82.0,20996382.0,123.0,505692.0
2019-09-01 00:00:00+00:00,85.0,5191023.0,124.0,488387.0
2019-09-02 00:00:00+00:00,83.0,7403375.0,127.0,675521.0
2019-09-03 00:00:00+00:00,83.0,20930448.0,128.0,1859300.0
2019-09-04 00:00:00+00:00,82.0,6955622.0,128.0,853326.0
2019-09-05 00:00:00+00:00,81.0,11975240.0,130.0,853326.0
2019-09-06 00:00:00+00:00,82.0,9396137.0,133.0,617139.0
2019-09-07 00:00:00+00:00,83.0,19704389.0,130.0,1395658.0
2019-09-08 00:00:00+00:00,82.0,10715716.0,126.0,841854.0
2019-09-09 00:00:00+00:00,80.0,8547758.0,126.0,759411.0
2019-09-10 00:00:00+00:00,77.0,10575095.0,124.0,746533.0
2019-09-11 00:00:00+00:00,77.0,10575095.0,124.0,746533.0
2019-09-12 00:00:00+00:00,77.0,10382957.0,123.0,1258005.0
2019-09-13 00:00:00+00:00,79.0,12098428.0,124.0,851079.0
2019-09-14 00:00:00+00:00,79.0,15350029.0,124.0,982527.0
2019-09-15 00:00:00+00:00,77.0,13208222.0,126.0,1087307.0
2019-09-16 00:00:00+00:00,76.0,15957432.0,127.0,1178927.0
2019-09-17 00:00:00+00:00,73.0,13456011.0,125.0,1144874.0
2019-09-18 00:00:00+00:00,71.0,12963694.0,124.0,1071038.0
2019-09-19 00:00:00+00:00,73.0,12667141.0,124.0,1024099.0
2019-09-20 00:00:00+00:00,77.0,12467709.0,125.0,663174.0
2019-09-21 00:00:00+00:00,81.0,19659065.0,127.0,1157857.0
2019-09-22 00:00:00+00:00,83.0,16260225.0,127.0,1130680.0
2019-09-23 00:00:00+00:00,81.0,19677443.0,127.0,1552372.0
2019-09-24 00:00:00+00:00,82.0,5524593.0,128.0,450402.0
2019-09-25 00:00:00+00:00,83.0,13897384.0,128.0,1560125.0
2019-09-26 00:00:00+00:00,83.0,19606514.0,129.0,1596867.0
2019-09-27 00:00:00+00:00,81.0,19606514.0,131.0,623690.0
2019-09-28 00:00:00+00:00,81.0,16512212.0,129.0,1082157.0
2019-09-29 00:00:00+00:00,80.0,9006893.0,127.0,708825.0
2019-09-30 00:00:00+00:00,78.0,10405715.0,129.0,870270.0
2019-10-01 00:00:00+00:00,76.0,20067391.0,129.0,1588824.0
2019-10-02 00:00:00+00:00,72.0,9578689.0,132.0,1588824.0
2019-10-03 00:00:00+00:00,71.0,13472270.0,133.0,1036036.0
2019-10-04 00:00:00+00:00,72.0,13260285.0,132.0,1036036.0
2019-10-05 00:00:00+00:00,72.0,16117133.0,133.0,1226162.0
2019-10-06 00:00:00+00:00,73.0,6508850.0,131.0,649528.0
2019-10-07 00:00:00+00:00,71.0,6508850.0,134.0,649528.0
2019-10-08 00:00:00+00:00,71.0,17115443.0,132.0,1802339.0
2019-10-09 00:00:00+00:00,71.0,6284223.0,130.0,744604.0
2019-10-10 00:00:00+00:00,72.0,17019160.0,128.0,1588890.0
2019-10-11 00:00:00+00:00,75.0,10275392.0,124.0,907592.0
2019-10-12 00:00:00+00:00,77.0,13683721.0,118.0,1545294.0
2019-10-13 00:00:00+00:00,77.0,13683721.0,116.0,1545294.0
2019-10-14 00:00:00+00:00,76.0,15140402.0,114.0,1801718.0
2019-10-15 00:00:00+00:00,76.0,8529879.0,114.0,1257634.0
2019-10-16 00:00:00+00:00,76.0,11334134.0,115.0,1856395.0
2019-10-17 00:00:00+00:00,76.0,7200044.0,112.0,723040.0
2019-10-18 00:00:00+00:00,76.0,16134918.0,117.0,1664791.0
2019-10-19 00:00:00+00:00,77.0,16370025.0,115.0,1691184.0
2019-10-20 00:00:00+00:00,77.0,8909229.0,115.0,1149101.0
2019-10-21 00:00:00+00:00,76.0,7537028.0,115.0,1035388.0
2019-10-22 00:00:00+00:00,73.0,10283263.0,115.0,1631023.0
2019-10-23 00:00:00+00:00,71.0,13742713.0,112.0,2400264.0
2019-10-24 00:00:00+00:00,71.0,9966098.0,109.0,1336383.0
2019-10-25 00:00:00+00:00,71.0,15437437.0,105.0,1642928.0
2019-10-26 00:00:00+00:00,73.0,16670919.0,102.0,1946082.0
2019-10-27 00:00:00+00:00,75.0,12434165.0,103.0,1470046.0
2019-10-28 00:00:00+00:00,76.0,13670756.0,106.0,1645459.0
2019-10-29 00:00:00+00:00,74.0,5998219.0,107.0,799673.0
2019-10-30 00:00:00+00:00,74.0,9077808.0,106.0,1030457.0
2019-10-31 00:00:00+00:00,74.0,10366917.0,103.0,1030457.0
2019-11-01 00:00:00+00:00,75.0,12371407.0,101.0,1253110.0
2019-11-02 00:00:00+00:00,75.0,16732049.0,101.0,1497707.0
2019-11-03 00:00:00+00:00,73.0,3349400.0,102.0,312687.0
2019-11-04 00:00:00+00:00,74.0,11347986.0,102.0,1237293.0
2019-11-05 00:00:00+00:00,72.0,6941919.0,103.0,682221.0
2019-11-06 00:00:00+00:00,71.0,11349618.0,105.0,1091305.0
2019-11-07 00:00:00+00:00,71.0,10369425.0,105.0,1020667.0
2019-11-08 00:00:00+00:00,71.0,20899421.0,101.0,1546842.0
2019-11-09 00:00:00+00:00,70.0,18039678.0,99.0,1484982.0
2019-11-10 00:00:00+00:00,73.0,3501870.0,100.0,316439.0
2019-11-11 00:00:00+00:00,74.0,2835331.0,102.0,353909.0
2019-11-12 00:00:00+00:00,74.0,9384046.0,102.0,1081501.0
2019-11-13 00:00:00+00:00,72.0,7611907.0,101.0,997924.0
2019-11-14 00:00:00+00:00,71.0,10611027.0,101.0,1119213.0
2019-11-15 00:00:00+00:00,70.0,17235316.0,102.0,2219591.0
2019-11-16 00:00:00+00:00,70.0,21463431.0,101.0,1875083.0
2019-11-17 00:00:00+00:00,69.0,21463431.0,103.0,519199.0
2019-11-18 00:00:00+00:00,68.0,16387101.0,103.0,1725412.0
2019-11-19 00:00:00+00:00,68.0,8154555.0,102.0,1017437.0
2019-11-20 00:00:00+00:00,69.0,2739827.0,105.0,221352.0
2019-11-21 00:00:00+00:00,68.0,7657526.0,105.0,665635.0
2019-11-22 00:00:00+00:00,68.0,15991924.0,105.0,1762974.0
2019-11-23 00:00:00+00:00,71.0,15963155.0,103.0,1514954.0
2019-11-24 00:00:00+00:00,72.0,12610891.0,103.0,1302841.0
2019-11-25 00:00:00+00:00,71.0,12160023.0,102.0,1740085.0
2019-11-26 00:00:00+00:00,70.0,14683903.0,100.0,2140954.0
2019-11-27 00:00:00+00:00,70.0,5319131.0,95.0,956207.0
2019-11-28 00:00:00+00:00,70.0,8639644.0,95.0,1303066.0
2019-11-29 00:00:00+00:00,68.0,6535135.0,98.0,1054653.0
2019-11-30 00:00:00+00:00,67.0,11318086.0,99.0,1788490.0
2019-12-01 00:00:00+00:00,66.0,8547896.0,101.0,1417854.0
2019-12-02 00:00:00+00:00,63.0,5573728.0,99.0,987234.0
2019-12-03 00:00:00+00:00,59.0,12326169.0,100.0,1890599.0
2019-12-04 00:00:00+00:00,56.0,10249246.0,100.0,1333849.0
2019-12-05 00:00:00+00:00,55.0,5501103.0,99.0,682474.0
2019-12-06 00:00:00+00:00,56.0,5768062.0,99.0,928746.0
