,raw_price,raw_volume,proc_price,proc_volume
2018-11-24 00:00:00+00:00,97.0,1769809.0,130.0,
2018-11-25 00:00:00+00:00,99.0,334705.0,134.0,
2018-11-26 00:00:00+00:00,103.0,840364.0,140.0,
2018-11-27 00:00:00+00:00,104.0,1187391.0,146.0,
2018-11-28 00:00:00+00:00,104.0,1226653.0,146.0,
2018-11-29 00:00:00+00:00,104.0,1527459.0,146.0,
2018-11-30 00:00:00+00:00,106.0,906893.0,144.0,
2018-12-01 00:00:00+00:00,106.0,906893.0,144.0,
2018-12-02 00:00:00+00:00,108.0,330737.0,138.0,
2018-12-03 00:00:00+00:00,107.0,391910.0,142.0,
2018-12-04 00:00:00+00:00,110.0,1144692.0,142.0,
2018-12-05 00:00:00+00:00,110.0,1232911.0,142.0,
2018-12-06 00:00:00+00:00,112.0,1216086.0,141.0,
2018-12-07 00:00:00+00:00,112.0,1216086.0,141.0,
2018-12-08 00:00:00+00:00,111.0,1572045.0,139.0,
2018-12-09 00:00:00+00:00,111.0,1572045.0,139.0,
2018-12-10 00:00:00+00:00,108.0,1209041.0,145.0,1325187.0
2018-12-11 00:00:00+00:00,107.0,659345.0,146.0,777770.0
2018-12-12 00:00:00+00:00,111.0,1000637.0,143.0,1086735.0
2018-12-13 00:00:00+00:00,112.0,1142820.0,142.0,1087333.0
2018-12-14 00:00:00+00:00,111.0,796551.0,142.0,947301.0
2018-12-15 00:00:00+00:00,110.0,983945.0,142.0,858395.0
2018-12-16 00:00:00+00:00,109.0,189160.0,142.0,156599.0
2018-12-17 00:00:00+00:00,105.0,487877.0,139.0,644280.0
2018-12-18 00:00:00+00:00,101.0,1013825.0,135.0,1398496.0
2018-12-19 00:00:00+00:00,98.0,694565.0,132.0,815560.0
2018-12-20 00:00:00+00:00,98.0,885116.0,131.0,854742.0
2018-12-21 00:00:00+00:00,97.0,1023275.0,130.0,1012322.0
2018-12-22 00:00:00+00:00,97.0,860684.0,134.0,688845.0
2018-12-23 00:00:00+00:00,97.0,1567630.0,134.0,1455798.0
2018-12-24 00:00:00+00:00,95.0,922711.0,131.0,1047452.0
2018-12-25 00:00:00+00:00,93.0,541757.0,129.0,654410.0
2018-12-26 00:00:00+00:00,92.0,704787.0,129.0,723473.0
2018-12-27 00:00:00+00:00,93.0,1796450.0,128.0,1567719.0
2018-12-28 00:00:00+00:00,94.0,503613.0,126.0,626927.0
2018-12-29 00:00:00+00:00,95.0,1517312.0,123.0,1533460.0
2018-12-30 00:00:00+00:00,94.0,794655.0,120.0,899843.0
2018-12-31 00:00:00+00:00,93.0,1229613.0,119.0,1046009.0
2019-01-01 00:00:00+00:00,92.0,486058.0,119.0,575976.0
2019-01-02 00:00:00+00:00,92.0,731359.0,119.0,1212496.0
2019-01-03 00:00:00+00:00,94.0,675020.0,119.0,994426.0
2019-01-04 00:00:00+00:00,94.0,740745.0,121.0,845195.0
2019-01-05 00:00:00+00:00,94.0,1133116.0,126.0,1537956.0
2019-01-06 00:00:00+00:00,96.0,267631.0,130.0,288649.0
2019-01-07 00:00:00+00:00,100.0,432802.0,134.0,754008.0
2019-01-08 00:00:00+00:00,100.0,432802.0,134.0,754008.0
2019-01-09 00:00:00+00:00,105.0,774721.0,134.0,994597.0
2019-01-10 00:00:00+00:00,105.0,774721.0,134.0,994597.0
2019-01-11 00:00:00+00:00,103.0,337627.0,134.0,601468.0
2019-01-12 00:00:00+00:00,105.0,817081.0,135.0,1228426.0
2019-01-13 00:00:00+00:00,108.0,202908.0,136.0,347199.0
2019-01-14 00:00:00+00:00,111.0,689774.0,136.0,894640.0
2019-01-15 00:00:00+00:00,111.0,643222.0,138.0,1103604.0
2019-01-16 00:00:00+00:00,110.0,630556.0,141.0,819968.0
2019-01-17 00:00:00+00:00,111.0,805735.0,137.0,990357.0
2019-01-18 00:00:00+00:00,114.0,733757.0,139.0,922951.0
2019-01-19 00:00:00+00:00,117.0,697809.0,140.0,1027974.0
2019-01-20 00:00:00+00:00,121.0,48644.0,141.0,110144.0
2019-01-21 00:00:00+00:00,123.0,573849.0,146.0,690050.0
2019-01-22 00:00:00+00:00,123.0,1025809.0,146.0,690050.0
2019-01-23 00:00:00+00:00,125.0,16476.0,145.0,14009.0
2019-01-24 00:00:00+00:00,126.0,559044.0,145.0,696245.0
2019-01-25 00:00:00+00:00,126.0,682463.0,142.0,988997.0
2019-01-26 00:00:00+00:00,121.0,578432.0,140.0,890785.0
2019-01-27 00:00:00+00:00,117.0,699132.0,138.0,862991.0
2019-01-28 00:00:00+00:00,118.0,296093.0,138.0,510336.0
2019-01-29 00:00:00+00:00,119.0,976244.0,139.0,1171332.0
2019-01-30 00:00:00+00:00,118.0,630204.0,140.0,956257.0
2019-01-31 00:00:00+00:00,121.0,372461.0,143.0,583622.0
2019-02-01 00:00:00+00:00,123.0,933737.0,149.0,1429065.0
2019-02-02 00:00:00+00:00,123.0,530594.0,147.0,635458.0
2019-02-03 00:00:00+00:00,121.0,282848.0,145.0,249177.0
2019-02-04 00:00:00+00:00,118.0,296422.0,144.0,335382.0
2019-02-05 00:00:00+00:00,117.0,830795.0,144.0,1006269.0
2019-02-06 00:00:00+00:00,118.0,277038.0,145.0,429265.0
2019-02-07 00:00:00+00:00,117.0,978675.0,145.0,1215275.0
2019-02-08 00:00:00+00:00,116.0,530626.0,142.0,833479.0
2019-02-09 00:00:00+00:00,118.0,514495.0,140.0,746770.0
2019-02-10 00:00:00+00:00,118.0,14344.0,137.0,24646.0
2019-02-11 00:00:00+00:00,117.0,568633.0,138.0,717464.0
2019-02-12 00:00:00+00:00,118.0,411552.0,143.0,494155.0
2019-02-13 00:00:00+00:00,117.0,242474.0,145.0,299016.0
2019-02-14 00:00:00+00:00,117.0,205202.0,143.0,379037.0
2019-02-15 00:00:00+00:00,121.0,724727.0,141.0,1046081.0
2019-02-16 00:00:00+00:00,123.0,526060.0,139.0,754451.0
2019-02-17 00:00:00+00:00,122.0,502067.0,139.0,646422.0
2019-02-18 00:00:00+00:00,120.0,837353.0,136.0,613528.0
2019-02-19 00:00:00+00:00,115.0,543004.0,133.0,600077.0
2019-02-20 00:00:00+00:00,116.0,529072.0,130.0,628097.0
2019-02-21 00:00:00+00:00,116.0,477834.0,130.0,565644.0
2019-02-22 00:00:00+00:00,118.0,369019.0,136.0,598351.0
2019-02-23 00:00:00+00:00,118.0,558562.0,138.0,796128.0
2019-02-24 00:00:00+00:00,116.0,512242.0,142.0,897141.0
2019-02-25 00:00:00+00:00,113.0,608562.0,145.0,958524.0
2019-02-26 00:00:00+00:00,113.0,403006.0,144.0,651395.0
2019-02-27 00:00:00+00:00,115.0,441233.0,148.0,721328.0
2019-02-28 00:00:00+00:00,119.0,287949.0,146.0,466199.0
2019-03-01 00:00:00+00:00,124.0,455350.0,147.0,684056.0
2019-03-02 00:00:00+00:00,126.0,443721.0,143.0,704399.0
2019-03-03 00:00:00+00:00,123.0,437845.0,148.0,773282.0
2019-03-04 00:00:00+00:00,120.0,539183.0,143.0,753996.0
2019-03-05 00:00:00+00:00,120.0,482871.0,145.0,803435.0
2019-03-06 00:00:00+00:00,119.0,152767.0,150.0,205501.0
2019-03-07 00:00:00+00:00,119.0,399255.0,157.0,448710.0
2019-03-08 00:00:00+00:00,125.0,169084.0,164.0,188592.0
2019-03-09 00:00:00+00:00,127.0,513698.0,173.0,637772.0
2019-03-10 00:00:00+00:00,123.0,491641.0,178.0,692457.0
2019-03-11 00:00:00+00:00,126.0,362938.0,185.0,551433.0
2019-03-12 00:00:00+00:00,129.0,833135.0,188.0,822371.0
2019-03-13 00:00:00+00:00,133.0,264888.0,185.0,286145.0
2019-03-14 00:00:00+00:00,136.0,680378.0,177.0,773349.0
2019-03-15 00:00:00+00:00,139.0,308651.0,169.0,462641.0
2019-03-16 00:00:00+00:00,134.0,500806.0,162.0,505751.0
2019-03-17 00:00:00+00:00,131.0,298378.0,157.0,251599.0
2019-03-18 00:00:00+00:00,128.0,262101.0,161.0,239783.0
2019-03-19 00:00:00+00:00,125.0,469239.0,164.0,548524.0
2019-03-20 00:00:00+00:00,126.0,41082.0,171.0,37907.0
2019-03-21 00:00:00+00:00,129.0,541862.0,167.0,677667.0
2019-03-22 00:00:00+00:00,132.0,251123.0,165.0,323598.0
2019-03-23 00:00:00+00:00,137.0,748687.0,166.0,727390.0
2019-03-24 00:00:00+00:00,137.0,140090.0,171.0,255817.0
2019-03-25 00:00:00+00:00,138.0,266309.0,180.0,415655.0
2019-03-26 00:00:00+00:00,140.0,516877.0,188.0,687796.0
2019-03-27 00:00:00+00:00,141.0,147005.0,195.0,234812.0
2019-03-28 00:00:00+00:00,149.0,355275.0,186.0,474845.0
2019-03-29 00:00:00+00:00,151.0,580002.0,180.0,675158.0
2019-03-30 00:00:00+00:00,149.0,132973.0,178.0,238479.0
2019-03-31 00:00:00+00:00,149.0,362824.0,174.0,456795.0
2019-04-01 00:00:00+00:00,146.0,19325.0,174.0,28027.0
2019-04-02 00:00:00+00:00,140.0,378122.0,182.0,450945.0
2019-04-03 00:00:00+00:00,141.0,80318.0,190.0,129467.0
2019-04-04 00:00:00+00:00,139.0,410551.0,185.0,472827.0
2019-04-05 00:00:00+00:00,144.0,547141.0,178.0,455964.0
2019-04-06 00:00:00+00:00,143.0,275756.0,179.0,289334.0
2019-04-07 00:00:00+00:00,147.0,591108.0,180.0,768688.0
2019-04-08 00:00:00+00:00,145.0,388041.0,175.0,435454.0
2019-04-09 00:00:00+00:00,145.0,298443.0,169.0,510439.0
2019-04-10 00:00:00+00:00,147.0,336729.0,171.0,370730.0
2019-04-11 00:00:00+00:00,147.0,384077.0,171.0,440010.0
2019-04-12 00:00:00+00:00,148.0,537865.0,171.0,653417.0
2019-04-13 00:00:00+00:00,149.0,508119.0,169.0,605142.0
2019-04-14 00:00:00+00:00,145.0,167997.0,173.0,165070.0
2019-04-15 00:00:00+00:00,145.0,239942.0,178.0,451053.0
2019-04-16 00:00:00+00:00,152.0,143412.0,186.0,135122.0
2019-04-17 00:00:00+00:00,154.0,34696.0,184.0,77082.0
2019-04-18 00:00:00+00:00,155.0,458452.0,183.0,722188.0
2019-04-19 00:00:00+00:00,159.0,402682.0,191.0,557002.0
2019-04-20 00:00:00+00:00,162.0,588112.0,194.0,650549.0
2019-04-21 00:00:00+00:00,164.0,339994.0,190.0,379176.0
2019-04-22 00:00:00+00:00,162.0,24240.0,186.0,38463.0
2019-04-23 00:00:00+00:00,162.0,551429.0,184.0,642593.0
2019-04-24 00:00:00+00:00,162.0,441144.0,182.0,456868.0
2019-04-25 00:00:00+00:00,165.0,515070.0,181.0,658603.0
2019-04-26 00:00:00+00:00,163.0,508884.0,186.0,647977.0
2019-04-27 00:00:00+00:00,158.0,347245.0,191.0,338796.0
2019-04-28 00:00:00+00:00,153.0,1965.0,193.0,5363.0
2019-04-29 00:00:00+00:00,149.0,488572.0,193.0,468559.0
2019-04-30 00:00:00+00:00,146.0,662703.0,193.0,637936.0
2019-05-01 00:00:00+00:00,148.0,346091.0,194.0,451296.0
2019-05-02 00:00:00+00:00,153.0,406943.0,198.0,461566.0
2019-05-03 00:00:00+00:00,159.0,592158.0,196.0,675787.0
2019-05-04 00:00:00+00:00,161.0,529780.0,195.0,713861.0
2019-05-05 00:00:00+00:00,165.0,377214.0,193.0,554753.0
2019-05-06 00:00:00+00:00,167.0,27648.0,190.0,37446.0
2019-05-07 00:00:00+00:00,165.0,585151.0,189.0,522392.0
2019-05-08 00:00:00+00:00,164.0,407278.0,193.0,436625.0
2019-05-09 00:00:00+00:00,166.0,329989.0,198.0,402801.0
2019-05-10 00:00:00+00:00,167.0,419079.0,204.0,616708.0
2019-05-11 00:00:00+00:00,170.0,395336.0,204.0,391211.0
2019-05-12 00:00:00+00:00,171.0,555304.0,199.0,686363.0
2019-05-13 00:00:00+00:00,166.0,751810.0,199.0,587257.0
2019-05-14 00:00:00+00:00,159.0,602920.0,198.0,649200.0
2019-05-15 00:00:00+00:00,158.0,24768.0,195.0,11530.0
2019-05-16 00:00:00+00:00,158.0,494468.0,192.0,544959.0
2019-05-17 00:00:00+00:00,159.0,338804.0,192.0,293913.0
2019-05-18 00:00:00+00:00,158.0,728512.0,197.0,843825.0
2019-05-19 00:00:00+00:00,156.0,31678.0,197.0,33849.0
2019-05-20 00:00:00+00:00,155.0,610616.0,196.0,678317.0
2019-05-21 00:00:00+00:00,156.0,376408.0,192.0,425022.0
2019-05-22 00:00:00+00:00,158.0,373297.0,189.0,545971.0
2019-05-23 00:00:00+00:00,158.0,464378.0,185.0,434285.0
2019-05-24 00:00:00+00:00,156.0,403974.0,185.0,396619.0
2019-05-25 00:00:00+00:00,151.0,623839.0,188.0,577115.0
2019-05-26 00:00:00+00:00,150.0,475895.0,189.0,422379.0
2019-05-27 00:00:00+00:00,151.0,52098.0,189.0,43377.0
2019-05-28 00:00:00+00:00,150.0,534013.0,191.0,603495.0
2019-05-29 00:00:00+00:00,150.0,225603.0,191.0,252008.0
2019-05-30 00:00:00+00:00,151.0,558662.0,189.0,462019.0
2019-05-31 00:00:00+00:00,151.0,422620.0,191.0,356974.0
2019-06-01 00:00:00+00:00,153.0,637535.0,193.0,511278.0
2019-06-02 00:00:00+00:00,153.0,601615.0,189.0,662885.0
2019-06-03 00:00:00+00:00,153.0,333310.0,183.0,327737.0
2019-06-04 00:00:00+00:00,151.0,564783.0,185.0,542887.0
2019-06-05 00:00:00+00:00,149.0,39991.0,189.0,64717.0
2019-06-06 00:00:00+00:00,146.0,578651.0,190.0,437543.0
2019-06-07 00:00:00+00:00,141.0,519937.0,189.0,540844.0
2019-06-08 00:00:00+00:00,138.0,697780.0,193.0,661661.0
2019-06-09 00:00:00+00:00,140.0,134620.0,195.0,181548.0
2019-06-10 00:00:00+00:00,141.0,254172.0,188.0,252812.0
2019-06-11 00:00:00+00:00,145.0,696612.0,183.0,889268.0
2019-06-12 00:00:00+00:00,145.0,588880.0,180.0,672333.0
2019-06-13 00:00:00+00:00,148.0,439100.0,178.0,602151.0
2019-06-14 00:00:00+00:00,147.0,485462.0,179.0,741209.0
2019-06-15 00:00:00+00:00,148.0,317210.0,187.0,512545.0
2019-06-16 00:00:00+00:00,154.0,33074.0,196.0,45924.0
2019-06-17 00:00:00+00:00,151.0,603705.0,190.0,738136.0
2019-06-18 00:00:00+00:00,147.0,386190.0,182.0,502369.0
2019-06-19 00:00:00+00:00,150.0,488531.0,178.0,629890.0
2019-06-20 00:00:00+00:00,146.0,658900.0,177.0,810160.0
2019-06-21 00:00:00+00:00,146.0,331927.0,177.0,526833.0
2019-06-22 00:00:00+00:00,146.0,462342.0,180.0,556818.0
2019-06-23 00:00:00+00:00,145.0,4746.0,179.0,721.0
2019-06-24 00:00:00+00:00,147.0,512451.0,174.0,563274.0
2019-06-25 00:00:00+00:00,145.0,502570.0,174.0,542619.0
2019-06-26 00:00:00+00:00,145.0,500584.0,168.0,690018.0
2019-06-27 00:00:00+00:00,147.0,612522.0,170.0,683390.0
2019-06-28 00:00:00+00:00,144.0,249706.0,166.0,276268.0
2019-06-29 00:00:00+00:00,138.0,701415.0,167.0,731279.0
2019-06-30 00:00:00+00:00,134.0,98389.0,163.0,101152.0
2019-07-01 00:00:00+00:00,131.0,285442.0,160.0,389727.0
2019-07-02 00:00:00+00:00,134.0,481740.0,159.0,600798.0
2019-07-03 00:00:00+00:00,134.0,487393.0,158.0,675460.0
2019-07-04 00:00:00+00:00,136.0,309293.0,164.0,400263.0
2019-07-05 00:00:00+00:00,137.0,413607.0,171.0,699363.0
2019-07-06 00:00:00+00:00,134.0,475044.0,174.0,597321.0
2019-07-07 00:00:00+00:00,134.0,490086.0,179.0,595459.0
2019-07-08 00:00:00+00:00,137.0,371332.0,174.0,567715.0
2019-07-09 00:00:00+00:00,139.0,575089.0,172.0,720086.0
2019-07-10 00:00:00+00:00,140.0,35153.0,172.0,29172.0
2019-07-11 00:00:00+00:00,143.0,349569.0,169.0,514318.0
2019-07-12 00:00:00+00:00,140.0,929177.0,172.0,925031.0
2019-07-13 00:00:00+00:00,139.0,307271.0,172.0,341202.0
2019-07-14 00:00:00+00:00,144.0,251885.0,170.0,302479.0
2019-07-15 00:00:00+00:00,141.0,327494.0,170.0,382238.0
2019-07-16 00:00:00+00:00,143.0,490035.0,168.0,598165.0
2019-07-17 00:00:00+00:00,144.0,174558.0,170.0,192367.0
2019-07-18 00:00:00+00:00,145.0,364469.0,173.0,513197.0
2019-07-19 00:00:00+00:00,146.0,614782.0,175.0,583846.0
2019-07-20 00:00:00+00:00,143.0,505254.0,175.0,434195.0
2019-07-21 00:00:00+00:00,142.0,107175.0,173.0,87258.0
2019-07-22 00:00:00+00:00,141.0,774894.0,173.0,781037.0
2019-07-23 00:00:00+00:00,141.0,798418.0,171.0,675177.0
2019-07-24 00:00:00+00:00,136.0,10855.0,172.0,20179.0
2019-07-25 00:00:00+00:00,134.0,605110.0,169.0,611224.0
2019-07-26 00:00:00+00:00,135.0,563551.0,162.0,516742.0
2019-07-27 00:00:00+00:00,132.0,1006978.0,162.0,770447.0
2019-07-28 00:00:00+00:00,129.0,690697.0,158.0,593884.0
2019-07-29 00:00:00+00:00,128.0,510160.0,160.0,500511.0
2019-07-30 00:00:00+00:00,124.0,838557.0,159.0,782478.0
2019-07-31 00:00:00+00:00,123.0,152547.0,158.0,117079.0
2019-08-01 00:00:00+00:00,126.0,732213.0,155.0,590786.0
2019-08-02 00:00:00+00:00,126.0,434596.0,151.0,488120.0
2019-08-03 00:00:00+00:00,122.0,904923.0,153.0,921127.0
2019-08-04 00:00:00+00:00,117.0,121411.0,154.0,77321.0
2019-08-05 00:00:00+00:00,115.0,800739.0,152.0,532478.0
2019-08-06 00:00:00+00:00,110.0,636903.0,157.0,584572.0
2019-08-07 00:00:00+00:00,108.0,267626.0,158.0,235821.0
2019-08-08 00:00:00+00:00,111.0,387800.0,155.0,360195.0
2019-08-09 00:00:00+00:00,115.0,436868.0,153.0,452752.0
2019-08-10 00:00:00+00:00,117.0,1286858.0,151.0,1083787.0
2019-08-11 00:00:00+00:00,118.0,542124.0,150.0,525146.0
2019-08-12 00:00:00+00:00,119.0,690491.0,146.0,493514.0
2019-08-13 00:00:00+00:00,118.0,794285.0,145.0,469914.0
2019-08-14 00:00:00+00:00,114.0,704465.0,145.0,492543.0
2019-08-15 00:00:00+00:00,109.0,737868.0,144.0,616447.0
2019-08-16 00:00:00+00:00,104.0,1008571.0,147.0,966256.0
2019-08-17 00:00:00+00:00,104.0,444410.0,148.0,386268.0
2019-08-18 00:00:00+00:00,107.0,1195730.0,146.0,1079344.0
2019-08-19 00:00:00+00:00,108.0,874837.0,140.0,555783.0
2019-08-20 00:00:00+00:00,106.0,562214.0,137.0,520714.0
2019-08-21 00:00:00+00:00,104.0,684599.0,137.0,546238.0
2019-08-22 00:00:00+00:00,103.0,618101.0,139.0,661707.0
2019-08-23 00:00:00+00:00,98.0,411269.0,138.0,495900.0
2019-08-24 00:00:00+00:00,99.0,702126.0,139.0,909431.0
2019-08-25 00:00:00+00:00,99.0,288701.0,138.0,341403.0
2019-08-26 00:00:00+00:00,99.0,458090.0,137.0,560879.0
2019-08-27 00:00:00+00:00,99.0,507816.0,138.0,381288.0
2019-08-28 00:00:00+00:00,100.0,766779.0,139.0,795493.0
2019-08-29 00:00:00+00:00,100.0,510704.0,139.0,622954.0
2019-08-30 00:00:00+00:00,100.0,653059.0,139.0,927734.0
2019-08-31 00:00:00+00:00,103.0,653059.0,139.0,341498.0
2019-09-01 00:00:00+00:00,108.0,168646.0,136.0,207583.0
2019-09-02 00:00:00+00:00,109.0,168646.0,137.0,338661.0
2019-09-03 00:00:00+00:00,113.0,473656.0,138.0,804624.0
2019-09-04 00:00:00+00:00,118.0,253650.0,140.0,319885.0
2019-09-05 00:00:00+00:00,120.0,200792.0,142.0,319885.0
2019-09-06 00:00:00+00:00,120.0,189849.0,147.0,251853.0
2019-09-07 00:00:00+00:00,122.0,484205.0,149.0,693576.0
2019-09-08 00:00:00+00:00,121.0,458050.0,155.0,522752.0
2019-09-09 00:00:00+00:00,117.0,259759.0,159.0,331515.0
2019-09-10 00:00:00+00:00,117.0,410947.0,165.0,301184.0
2019-09-11 00:00:00+00:00,115.0,410947.0,174.0,301184.0
2019-09-12 00:00:00+00:00,116.0,601201.0,183.0,617219.0
2019-09-13 00:00:00+00:00,120.0,330392.0,177.0,409745.0
2019-09-14 00:00:00+00:00,125.0,595867.0,169.0,584208.0
2019-09-15 00:00:00+00:00,127.0,317077.0,162.0,422809.0
2019-09-16 00:00:00+00:00,125.0,606673.0,164.0,647738.0
2019-09-17 00:00:00+00:00,121.0,490049.0,167.0,507452.0
2019-09-18 00:00:00+00:00,124.0,436141.0,166.0,499540.0
2019-09-19 00:00:00+00:00,125.0,263378.0,168.0,380646.0
2019-09-20 00:00:00+00:00,128.0,208515.0,169.0,289736.0
2019-09-21 00:00:00+00:00,134.0,325011.0,171.0,497676.0
2019-09-22 00:00:00+00:00,138.0,300487.0,173.0,390230.0
2019-09-23 00:00:00+00:00,142.0,498749.0,173.0,595864.0
2019-09-24 00:00:00+00:00,143.0,142208.0,176.0,220392.0
2019-09-25 00:00:00+00:00,142.0,338779.0,179.0,534376.0
2019-09-26 00:00:00+00:00,145.0,495952.0,177.0,564113.0
2019-09-27 00:00:00+00:00,140.0,495952.0,181.0,200194.0
2019-09-28 00:00:00+00:00,138.0,717775.0,189.0,492949.0
2019-09-29 00:00:00+00:00,142.0,226776.0,194.0,259755.0
2019-09-30 00:00:00+00:00,148.0,402696.0,187.0,512085.0
2019-10-01 00:00:00+00:00,145.0,459547.0,183.0,550658.0
2019-10-02 00:00:00+00:00,152.0,160752.0,181.0,221597.0
2019-10-03 00:00:00+00:00,152.0,256903.0,180.0,376727.0
2019-10-04 00:00:00+00:00,157.0,256903.0,182.0,376727.0
2019-10-05 00:00:00+00:00,157.0,450933.0,190.0,419704.0
2019-10-06 00:00:00+00:00,161.0,225317.0,189.0,188748.0
2019-10-07 00:00:00+00:00,162.0,263712.0,190.0,364280.0
2019-10-08 00:00:00+00:00,159.0,263712.0,198.0,540158.0
2019-10-09 00:00:00+00:00,163.0,203459.0,207.0,247807.0
2019-10-10 00:00:00+00:00,162.0,502425.0,214.0,523373.0
2019-10-11 00:00:00+00:00,166.0,220695.0,210.0,281544.0
2019-10-12 00:00:00+00:00,175.0,266784.0,205.0,410682.0
2019-10-13 00:00:00+00:00,181.0,266784.0,206.0,410682.0
2019-10-14 00:00:00+00:00,183.0,452644.0,207.0,544824.0
2019-10-15 00:00:00+00:00,179.0,307696.0,211.0,271813.0
2019-10-16 00:00:00+00:00,177.0,493832.0,213.0,443355.0
2019-10-17 00:00:00+00:00,175.0,232404.0,216.0,272644.0
2019-10-18 00:00:00+00:00,178.0,409035.0,213.0,531760.0
2019-10-19 00:00:00+00:00,178.0,409035.0,214.0,606558.0
2019-10-20 00:00:00+00:00,179.0,330998.0,210.0,304980.0
2019-10-21 00:00:00+00:00,177.0,351888.0,208.0,357522.0
2019-10-22 00:00:00+00:00,174.0,280883.0,210.0,414555.0
2019-10-23 00:00:00+00:00,173.0,487568.0,206.0,580045.0
2019-10-24 00:00:00+00:00,170.0,377832.0,210.0,363906.0
2019-10-25 00:00:00+00:00,168.0,377832.0,210.0,418504.0
2019-10-26 00:00:00+00:00,165.0,575665.0,208.0,586589.0
2019-10-27 00:00:00+00:00,162.0,488072.0,209.0,356266.0
2019-10-28 00:00:00+00:00,162.0,596809.0,207.0,546832.0
2019-10-29 00:00:00+00:00,166.0,596809.0,205.0,196778.0
2019-10-30 00:00:00+00:00,166.0,423421.0,199.0,344222.0
2019-10-31 00:00:00+00:00,161.0,302077.0,198.0,359166.0
2019-11-01 00:00:00+00:00,161.0,338249.0,197.0,383439.0
2019-11-02 00:00:00+00:00,163.0,341063.0,191.0,509881.0
2019-11-03 00:00:00+00:00,169.0,70433.0,186.0,147764.0
2019-11-04 00:00:00+00:00,171.0,365072.0,187.0,448995.0
2019-11-05 00:00:00+00:00,168.0,287765.0,192.0,320935.0
2019-11-06 00:00:00+00:00,165.0,480427.0,189.0,449786.0
2019-11-07 00:00:00+00:00,163.0,437843.0,194.0,457299.0
2019-11-08 00:00:00+00:00,158.0,527772.0,195.0,615973.0
2019-11-09 00:00:00+00:00,160.0,440064.0,195.0,644094.0
2019-11-10 00:00:00+00:00,163.0,105883.0,195.0,171032.0
2019-11-11 00:00:00+00:00,163.0,94574.0,203.0,138992.0
2019-11-12 00:00:00+00:00,165.0,484468.0,214.0,503561.0
2019-11-13 00:00:00+00:00,169.0,544215.0,225.0,659460.0
2019-11-14 00:00:00+00:00,176.0,446611.0,236.0,671363.0
2019-11-15 00:00:00+00:00,184.0,446611.0,244.0,663273.0
2019-11-16 00:00:00+00:00,186.0,597344.0,235.0,869872.0
2019-11-17 00:00:00+00:00,191.0,260129.0,229.0,210988.0
2019-11-18 00:00:00+00:00,199.0,335303.0,218.0,781779.0
2019-11-19 00:00:00+00:00,194.0,360114.0,218.0,320087.0
2019-11-20 00:00:00+00:00,186.0,106597.0,229.0,120090.0
2019-11-21 00:00:00+00:00,186.0,267199.0,241.0,275642.0
2019-11-22 00:00:00+00:00,185.0,474732.0,253.0,575127.0
2019-11-23 00:00:00+00:00,187.0,474732.0,252.0,423619.0
2019-11-24 00:00:00+00:00,187.0,420232.0,243.0,501419.0
2019-11-25 00:00:00+00:00,187.0,331388.0,232.0,463067.0
2019-11-26 00:00:00+00:00,185.0,418653.0,225.0,707476.0
2019-11-27 00:00:00+00:00,182.0,215802.0,230.0,254759.0
2019-11-28 00:00:00+00:00,180.0,421904.0,229.0,565698.0
2019-11-29 00:00:00+00:00,178.0,486111.0,239.0,437963.0
2019-11-30 00:00:00+00:00,181.0,480290.0,250.0,626319.0
2019-12-01 00:00:00+00:00,188.0,390936.0,258.0,475823.0
2019-12-02 00:00:00+00:00,197.0,301160.0,255.0,455129.0
2019-12-03 00:00:00+00:00,205.0,537423.0,261.0,827533.0
2019-12-04 00:00:00+00:00,205.0,426805.0,269.0,603161.0
2019-12-05 00:00:00+00:00,211.0,255901.0,267.0,285711.0
2019-12-06 00:00:00+00:00,214.0,279729.0,277.0,329618.0
2019-12-07 00:00:00+00:00,215.0,700127.0,285.0,632735.0
2019-12-08 00:00:00+00:00,221.0,700127.0,300.0,408111.0
2019-12-09 00:00:00+00:00,233.0,480476.0,313.0,556798.0
2019-12-10 00:00:00+00:00,236.0,353577.0,326.0,379422.0
2019-12-11 00:00:00+00:00,244.0,487261.0,313.0,412646.0
2019-12-12 00:00:00+00:00,243.0,284732.0,303.0,243814.0
2019-12-13 00:00:00+00:00,245.0,367799.0,290.0,438897.0
2019-12-14 00:00:00+00:00,240.0,591899.0,293.0,441280.0
2019-12-15 00:00:00+00:00,234.0,76493.0,286.0,106473.0
2019-12-16 00:00:00+00:00,225.0,402112.0,276.0,305096.0
2019-12-17 00:00:00+00:00,215.0,478419.0,263.0,509568.0
2019-12-18 00:00:00+00:00,205.0,264006.0,254.0,284714.0
2019-12-19 00:00:00+00:00,199.0,285162.0,243.0,340631.0
2019-12-20 00:00:00+00:00,194.0,285162.0,241.0,614215.0
2019-12-21 00:00:00+00:00,192.0,402734.0,243.0,466540.0
2019-12-22 00:00:00+00:00,190.0,557759.0,246.0,601413.0
2019-12-23 00:00:00+00:00,191.0,363923.0,242.0,470266.0
2019-12-24 00:00:00+00:00,188.0,363923.0,235.0,671142.0
2019-12-25 00:00:00+00:00,190.0,471865.0,230.0,631512.0
2019-12-26 00:00:00+00:00,191.0,252718.0,218.0,236675.0
2019-12-27 00:00:00+00:00,185.0,252718.0,207.0,835080.0
