timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2026-04-19 12:00:00+00:00,146,143,177907,73696
2026-04-19 18:00:00+00:00,147,143,82219,34795
2026-04-20 00:00:00+00:00,147,144,84836,34350
2026-04-20 06:00:00+00:00,153,145,76705,31337
2026-04-20 12:00:00+00:00,149,145,66204,54006
2026-04-20 18:00:00+00:00,144,141,46164,29375
2026-04-21 00:00:00+00:00,145,142,81463,48938
2026-04-21 06:00:00+00:00,148,142,66914,22013
2026-04-21 12:00:00+00:00,145,142,85729,48160
2026-04-21 18:00:00+00:00,144,142,76353,32119
2026-04-22 00:00:00+00:00,147,144,72724,81806
2026-04-22 06:00:00+00:00,149,144,59904,130260
2026-04-22 12:00:00+00:00,148,145,83888,50695
2026-04-22 18:00:00+00:00,148,146,50716,33954
2026-04-23 00:00:00+00:00,148,144,74069,53763
2026-04-23 06:00:00+00:00,152,147,65895,34637
2026-04-23 12:00:00+00:00,150,146,112674,75155
2026-04-23 18:00:00+00:00,148,147,45217,31830
2026-04-24 00:00:00+00:00,153,148,83400,59916
2026-04-24 06:00:00+00:00,152,150,101641,37219
2026-04-24 12:00:00+00:00,150,147,111322,67169
2026-04-24 18:00:00+00:00,151,147,76481,63961
2026-04-25 00:00:00+00:00,151,147,66861,57459
2026-04-25 06:00:00+00:00,153,147,78289,31602
2026-04-25 12:00:00+00:00,154,148,115425,36657
2026-04-25 18:00:00+00:00,150,148,44178,29500
2026-04-26 00:00:00+00:00,152,149,59644,45653
2026-04-26 06:00:00+00:00,151,148,90049,73341
2026-04-26 12:00:00+00:00,152,146,91176,136458
2026-04-26 18:00:00+00:00,150,147,107358,57020
2026-04-27 00:00:00+00:00,152,148,88410,44196
2026-04-27 06:00:00+00:00,149,147,73422,36878
2026-04-27 12:00:00+00:00,148,146,86015,40811
2026-04-27 18:00:00+00:00,148,145,38277,46954
2026-04-28 00:00:00+00:00,149,145,81275,52638
2026-04-28 06:00:00+00:00,150,147,66311,25549
2026-04-28 12:00:00+00:00,141,150,2,2301
2026-04-28 18:00:00+00:00,148,147,54038,72198
2026-04-29 00:00:00+00:00,146,145,88519,59814
2026-04-29 06:00:00+00:00,146,145,98386,37106
2026-04-29 12:00:00+00:00,146,142,92632,57437
2026-04-29 18:00:00+00:00,144,140,82958,59145
2026-04-30 00:00:00+00:00,146,141,60735,57377
2026-04-30 06:00:00+00:00,149,146,47148,46948
2026-04-30 12:00:00+00:00,146,139,64897,67118
2026-04-30 18:00:00+00:00,145,143,77209,58618
2026-05-01 00:00:00+00:00,146,141,125955,87179
2026-05-01 06:00:00+00:00,145,141,59201,43378
2026-05-01 12:00:00+00:00,142,139,105995,63299
2026-05-01 18:00:00+00:00,142,140,62764,61564
2026-05-02 00:00:00+00:00,144,138,52225,33639
2026-05-02 06:00:00+00:00,144,139,53315,37491
2026-05-02 12:00:00+00:00,143,139,136935,32016
2026-05-02 18:00:00+00:00,145,143,72846,64810
2026-05-03 00:00:00+00:00,147,143,88159,105616
2026-05-03 06:00:00+00:00,146,142,87318,60100
2026-05-03 12:00:00+00:00,145,145,98410,97624
2026-05-03 18:00:00+00:00,146,143,140748,102561
2026-05-04 00:00:00+00:00,146,143,77549,48878
2026-05-04 06:00:00+00:00,147,143,48488,17144
2026-05-04 12:00:00+00:00,147,144,66974,53627
2026-05-04 18:00:00+00:00,146,143,75421,45419
2026-05-05 00:00:00+00:00,147,144,74733,97005
2026-05-05 06:00:00+00:00,146,142,96729,31553
2026-05-05 12:00:00+00:00,147,143,94729,65839
2026-05-05 18:00:00+00:00,146,144,74207,53183
2026-05-06 00:00:00+00:00,144,141,92928,29095
2026-05-06 06:00:00+00:00,144,142,53740,26570
2026-05-06 12:00:00+00:00,144,140,120733,43546
2026-05-06 18:00:00+00:00,144,142,68577,29876
2026-05-07 00:00:00+00:00,144,143,70754,64305
2026-05-07 06:00:00+00:00,143,141,42205,21688
2026-05-07 12:00:00+00:00,144,142,43313,44529
2026-05-07 18:00:00+00:00,144,142,67138,26423
2026-05-08 00:00:00+00:00,146,143,63090,39817
2026-05-08 06:00:00+00:00,147,144,89769,34821
2026-05-08 12:00:00+00:00,146,142,42842,33365
2026-05-08 18:00:00+00:00,147,144,35476,11629
2026-05-09 00:00:00+00:00,148,143,67350,60088
2026-05-09 06:00:00+00:00,147,143,65639,54544
2026-05-09 12:00:00+00:00,148,143,48959,13683
2026-05-09 18:00:00+00:00,149,144,34139,12628
2026-05-10 00:00:00+00:00,148,144,42723,55530
2026-05-10 06:00:00+00:00,149,145,107693,29086
2026-05-10 12:00:00+00:00,147,145,69618,52489
2026-05-10 18:00:00+00:00,148,145,124157,36371
2026-05-11 00:00:00+00:00,148,145,77131,19204
2026-05-11 06:00:00+00:00,149,146,53063,33350
2026-05-11 12:00:00+00:00,148,145,73772,24821
2026-05-11 18:00:00+00:00,147,144,48357,28510
2026-05-12 00:00:00+00:00,149,145,86637,49424
2026-05-12 06:00:00+00:00,149,143,80206,21004
2026-05-12 12:00:00+00:00,145,141,109094,149403
2026-05-12 18:00:00+00:00,147,142,21372,19984
2026-05-13 00:00:00+00:00,149,145,103919,45706
2026-05-13 06:00:00+00:00,150,147,66385,69250
2026-05-13 12:00:00+00:00,150,148,63547,67008
2026-05-13 18:00:00+00:00,150,145,117425,67032
2026-05-14 00:00:00+00:00,151,148,64914,26731
2026-05-14 06:00:00+00:00,151,145,40629,28007
2026-05-14 12:00:00+00:00,151,147,79977,41705
2026-05-14 18:00:00+00:00,150,146,86058,40568
2026-05-15 00:00:00+00:00,152,150,86945,42206
2026-05-15 06:00:00+00:00,153,150,105235,48581
2026-05-15 12:00:00+00:00,153,149,114258,57632
